13/07/2019 14:40,24.36,
13/07/2019 14:45,24.37,
13/07/2019 14:50,24.36,
13/07/2019 14:55,24.5,
13/07/2019 15:00,24.33,
13/07/2019 15:05,24.33,
13/07/2019 15:10,24.26,
13/07/2019 15:15,24,
13/07/2019 15:20,23.93,
13/07/2019 15:25,24.1,
13/07/2019 15:30,24,
13/07/2019 15:35,24.07,
13/07/2019 15:40,24.13,
13/07/2019 15:45,24.03,
13/07/2019 15:50,23.83,
13/07/2019 15:55,23.83,
13/07/2019 16:00,23.86,
13/07/2019 16:05,23.5,
13/07/2019 16:10,23.6,
13/07/2019 16:15,23.43,
13/07/2019 16:20,23.47,
13/07/2019 16:25,23.33,
13/07/2019 16:30,23.43,
13/07/2019 16:35,23.33,
13/07/2019 16:40,23.23,
13/07/2019 16:45,23.2,
13/07/2019 16:50,23.13,
13/07/2019 16:55,23.1,
13/07/2019 17:00,23.03,
13/07/2019 17:05,23,
13/07/2019 17:10,22.96,
13/07/2019 17:15,22.86,
13/07/2019 17:20,22.93,
13/07/2019 17:25,22.87,
13/07/2019 17:30,22.8,
13/07/2019 17:35,22.73,
13/07/2019 17:40,22.67,
13/07/2019 17:45,22.67,
13/07/2019 17:50,22.6,
13/07/2019 17:55,22.57,
13/07/2019 18:00,22.53,
13/07/2019 18:05,22.47,
13/07/2019 18:10,22.5,
13/07/2019 18:15,22.37,
13/07/2019 18:20,22.27,
13/07/2019 18:25,22.16,
13/07/2019 18:30,22.2,
13/07/2019 18:35,22.07,
13/07/2019 18:40,21.93,
13/07/2019 18:45,22.03,
13/07/2019 18:50,21.93,
13/07/2019 18:55,21.86,
13/07/2019 19:00,21.9,
13/07/2019 19:05,21.9,
13/07/2019 19:10,21.9,
13/07/2019 19:15,21.86,
13/07/2019 19:20,21.86,
13/07/2019 19:25,21.83,
13/07/2019 19:30,21.76,
13/07/2019 19:35,21.9,
13/07/2019 19:40,21.83,
13/07/2019 19:45,21.73,
13/07/2019 19:50,21.67,
13/07/2019 19:55,21.73,
13/07/2019 20:00,21.73,
13/07/2019 20:05,21.73,
13/07/2019 20:10,21.76,
13/07/2019 20:15,21.86,
13/07/2019 20:20,21.8,
13/07/2019 20:25,21.8,
13/07/2019 20:30,21.67,
13/07/2019 20:35,21.7,
13/07/2019 20:40,21.6,
13/07/2019 20:45,21.63,
13/07/2019 20:50,21.6,
